,Date,Troop,Latitude,Longitude,Count,Complete Count?,ObsYear,ObsMonth,Tuple,cleaner
22,2013-09-05,CCH,,,19.0,,2013.0,9.0,"(9.0, 2013.0)",1.0
23,2013-09-12,CCH,-17.82746,25.13761,18.0,,2013.0,9.0,"(9.0, 2013.0)",1.0
24,2013-09-25,CCH,-17.8274,25.13817,15.0,,2013.0,9.0,"(9.0, 2013.0)",1.0
25,2013-10-01,CCH,-17.79475,25.15429,21.0,,2013.0,10.0,"(10.0, 2013.0)",1.0
26,2013-10-02,CCH,-17.82833,25.13828,18.0,,2013.0,10.0,"(10.0, 2013.0)",1.0
27,2013-10-10,CCH,-17.82761,25.13788,5.0,,2013.0,10.0,"(10.0, 2013.0)",1.0
28,2013-10-17,CCH,-17.82761,25.13788,5.0,,2013.0,10.0,"(10.0, 2013.0)",1.0
29,2013-10-22,CCH,-17.82794,25.13705,4.0,,2013.0,10.0,"(10.0, 2013.0)",1.0
30,2013-10-31,CCH,-17.82794,25.13705,4.0,,2013.0,10.0,"(10.0, 2013.0)",1.0
31,2013-11-21,CCH,-17.83082,25.14933,16.0,,2013.0,11.0,"(11.0, 2013.0)",1.0
32,2013-11-28,CCH,-17.83082,25.14933,16.0,,2013.0,11.0,"(11.0, 2013.0)",1.0
33,2013-11-29,CCH,-17.82805,25.13716,4.0,,2013.0,11.0,"(11.0, 2013.0)",1.0
34,2013-12-04,CCH,-17.82805,25.13716,4.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
35,2013-12-05,CCH,-17.82787,25.1375,9.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
36,2013-12-12,CCH,-17.82736,25.13829,14.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
37,2013-12-12,CCH,-17.82787,25.1375,9.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
38,2013-12-17,CCH,-17.82635,25.13841,12.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
39,2014-01-10,CCH,-17.82736,25.13829,14.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
40,2014-01-14,CCH,-17.82635,25.13841,12.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
41,2014-01-16,CCH,-17.79475,25.15429,21.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
42,2014-02-02,CCH,-17.82777,25.13877,11.0,,2014.0,2.0,"(2.0, 2014.0)",1.0
43,2014-02-03,CCH,-17.82777,25.13877,11.0,,2014.0,2.0,"(2.0, 2014.0)",1.0
44,2014-02-20,CCH,-17.82661,25.13939,13.0,,2014.0,2.0,"(2.0, 2014.0)",1.0
45,2014-02-27,CCH,-17.82777,25.13877,11.0,,2014.0,2.0,"(2.0, 2014.0)",1.0
46,2014-02-28,CCH,-17.82661,25.13939,13.0,,2014.0,2.0,"(2.0, 2014.0)",1.0
57,2015-10-30,CCH,-17.8277323,25.1380786,10.0,,2015.0,10.0,"(10.0, 2015.0)",1.0
58,2015-11-21,CCH,,,13.0,,2015.0,11.0,"(11.0, 2015.0)",1.0
59,2015-12-30,CCH,-17.8277323,25.1380786,2.0,,2015.0,12.0,"(12.0, 2015.0)",1.0
60,2016-01-12,CCH,17.82628,25.13815,7.0,No,2016.0,1.0,"(1.0, 2016.0)",1.0
61,2016-01-13,CCH,17.82628,25.13815,7.0,No,2016.0,1.0,"(1.0, 2016.0)",1.0
62,2016-01-15,CCH,17.82628,25.13815,12.0,No,2016.0,1.0,"(1.0, 2016.0)",1.0
63,2016-01-18,CCH,17.82628,25.13815,8.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
64,2016-01-21,CCH,17.8289,25.13665,8.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
65,2016-01-29,CCH,-,-,1.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
66,2016-02-01,CCH,-,-,1.0,,2016.0,2.0,"(2.0, 2016.0)",1.0
67,2016-03-17,CCH,17.82765,25.13747,19.0,No,2016.0,3.0,"(3.0, 2016.0)",1.0
68,2016-03-18,CCH,17.82765,25.13747,2.0,No,2016.0,3.0,"(3.0, 2016.0)",1.0
69,2016-03-19,CCH,17.82765,25.13747,2.0,No,2016.0,3.0,"(3.0, 2016.0)",1.0
70,2016-04-15,CCH,17.82656,25.13838,38.0,No,2016.0,4.0,"(4.0, 2016.0)",1.0
71,2016-04-27,CCH,17.82784,25.13783,33.0,,2016.0,4.0,"(4.0, 2016.0)",1.0
72,2016-05-04,CCH,17.80206,25.14918,22.0,No,2016.0,5.0,"(5.0, 2016.0)",1.0
73,2016-06-16,CCH,17.80206,25.14918,13.0,No,2016.0,6.0,"(6.0, 2016.0)",1.0
74,2016-06-20,CCH,17.80206,25.14918,20.0,No,2016.0,6.0,"(6.0, 2016.0)",1.0
75,2016-06-24,CCH,-,-,20.0,No,2016.0,6.0,"(6.0, 2016.0)",1.0
76,2016-07-07,CCH,17.79494,25.21364,19.0,No,2016.0,7.0,"(7.0, 2016.0)",1.0
77,2016-07-22,CCH,17.80817,25.153,4.0,No,2016.0,7.0,"(7.0, 2016.0)",1.0
78,2016-08-01,CCH,17.82737,25.13812,13.0,No,2016.0,8.0,"(8.0, 2016.0)",1.0
79,2016-09-06,CCH,17.79572,25.15422,24.0,No,2016.0,9.0,"(9.0, 2016.0)",1.0
80,2016-09-15,CCH,17.82737,25.13812,24.0,,2016.0,9.0,"(9.0, 2016.0)",1.0
81,2016-10-12,CCH,17.8263,25.13799,24.0,No,2016.0,10.0,"(10.0, 2016.0)",1.0
82,2016-10-14,CCH,17.8263,25.13799,26.0,No,2016.0,10.0,"(10.0, 2016.0)",1.0
83,2016-10-20,CCH,17.827898,25.136796,25.0,No,2016.0,10.0,"(10.0, 2016.0)",1.0
84,2016-12-19,CCH,17.82645,25.134429,6.0,,2016.0,12.0,"(12.0, 2016.0)",1.0
85,2017-01-20,CCH,17.82789,25.13895,5.0,,2017.0,1.0,"(1.0, 2017.0)",1.0
86,2017-01-26,CCH,17.827612,25.137903,3.0,No,2017.0,1.0,"(1.0, 2017.0)",1.0
87,2017-01-27,CCH,17.827612,25.137903,17.0,No,2017.0,1.0,"(1.0, 2017.0)",1.0
88,2017-02-02,CCH,17.827612,25.137988,20.0,No,2017.0,2.0,"(2.0, 2017.0)",1.0
89,2017-02-07,CCH,17.827612,25.137903,20.0,No,2017.0,2.0,"(2.0, 2017.0)",1.0
90,2017-02-17,CCH,17.8274,25.13809,10.0,No,2017.0,2.0,"(2.0, 2017.0)",1.0
91,2017-02-21,CCH,17.8274,25.13809,20.0,,2017.0,2.0,"(2.0, 2017.0)",1.0
92,2017-02-27,CCH,17.82718,25.13829,18.0,,2017.0,2.0,"(2.0, 2017.0)",1.0
93,2017-03-13,CCH,-17.82782,25.13804,17.0,,2017.0,3.0,"(3.0, 2017.0)",1.0
94,2017-04-13,CCH,-17.82927,25.13676,35.0,30,2017.0,4.0,"(4.0, 2017.0)",1.0
95,2017-05-05,CCH,-17.82771,25.13744,29.0,Yes,2017.0,5.0,"(5.0, 2017.0)",1.0
96,2017-05-10,CCH,-17.82755,25.13807,27.0,No,2017.0,5.0,"(5.0, 2017.0)",1.0
97,2017-05-11,CCH,-17.82758,25.13817,24.0,Yes,2017.0,5.0,"(5.0, 2017.0)",1.0
98,2017-06-08,CCH,-17.82847,25.13948,46.0,Yes,2017.0,6.0,"(6.0, 2017.0)",1.0
99,2017-06-15,CCH,-1782016,25.1382,12.0,No,2017.0,6.0,"(6.0, 2017.0)",1.0
100,2017-06-21,CCH,-17.82625,25.13834,48.0,No,2017.0,6.0,"(6.0, 2017.0)",1.0
101,2017-07-13,CCH,-17.8277,25.13804,20.0,No,2017.0,7.0,"(7.0, 2017.0)",1.0
102,2017-07-30,CCH,-17.82842,25.13982,1.0,No,2017.0,7.0,"(7.0, 2017.0)",1.0
103,2017-08-06,CCH,-17.82744,25.13749,54.0,Yes,2017.0,8.0,"(8.0, 2017.0)",1.0
104,2017-09-07,CCH,-17.82757,25.13818,32.0,No,2017.0,9.0,"(9.0, 2017.0)",1.0
105,2017-09-14,CCH,-17.82753,25.13.915,24.0,No,2017.0,9.0,"(9.0, 2017.0)",1.0
106,2017-09-28,CCH,-17.82762,25.13812,22.0,No,2017.0,9.0,"(9.0, 2017.0)",1.0
107,2017-10-13,CCH,-17.828113,25.136941,26.0,Yes,2017.0,10.0,"(10.0, 2017.0)",1.0
108,2017-11-20,CCH,-17.82781,25.13809,14.0,No,2017.0,11.0,"(11.0, 2017.0)",1.0
109,2017-11-29,CCH,-17.82885,25.13878,24.0,No,2017.0,11.0,"(11.0, 2017.0)",1.0
119,2012-04-11,CGL,,,30.0,,2012.0,4.0,"(4.0, 2012.0)",1.0
120,2012-05-04,CGL,,,40.0,,2012.0,5.0,"(5.0, 2012.0)",1.0
121,2012-06-13,CGL,,,37.0,,2012.0,6.0,"(6.0, 2012.0)",1.0
122,2012-07-11,CGL,,,33.0,,2012.0,7.0,"(7.0, 2012.0)",1.0
123,2012-07-26,CGL,,,32.0,,2012.0,7.0,"(7.0, 2012.0)",1.0
124,2012-08-23,CGL,,,36.0,,2012.0,8.0,"(8.0, 2012.0)",1.0
125,2012-09-06,CGL,,,24.0,No,2012.0,9.0,"(9.0, 2012.0)",1.0
126,2012-09-14,CGL,,,20.0,No,2012.0,9.0,"(9.0, 2012.0)",1.0
127,2012-10-19,CGL,,,35.0,,2012.0,10.0,"(10.0, 2012.0)",1.0
128,2012-11-06,CGL,,,0.0,,2012.0,11.0,"(11.0, 2012.0)",1.0
129,2012-11-19,CGL,,,22.0,,2012.0,11.0,"(11.0, 2012.0)",1.0
130,2012-11-28,CGL,,,19.0,,2012.0,11.0,"(11.0, 2012.0)",1.0
138,2013-09-05,CGL,-17.84224,25.07551,20.0,,2013.0,9.0,"(9.0, 2013.0)",1.0
139,2013-09-09,CGL,-17.84224,25.07551,20.0,,2013.0,9.0,"(9.0, 2013.0)",1.0
140,2013-09-12,CGL,-17.84113,25.07636,37.0,No,2013.0,9.0,"(9.0, 2013.0)",1.0
141,2013-09-18,CGL,-17.84113,25.07636,37.0,,2013.0,9.0,"(9.0, 2013.0)",1.0
142,2013-09-19,CGL,,,9.0,,2013.0,9.0,"(9.0, 2013.0)",1.0
143,2013-09-25,CGL,,,9.0,,2013.0,9.0,"(9.0, 2013.0)",1.0
144,2013-10-03,CGL,-17.84139,25.07655,34.0,,2013.0,10.0,"(10.0, 2013.0)",1.0
145,2013-10-10,CGL,-17.84042,25.0762,29.0,,2013.0,10.0,"(10.0, 2013.0)",1.0
146,2013-10-17,CGL,-17.84096,25.07728,32.0,,2013.0,10.0,"(10.0, 2013.0)",1.0
147,2013-10-18,CGL,-17.84042,25.0762,29.0,,2013.0,10.0,"(10.0, 2013.0)",1.0
148,2013-10-24,CGL,-17.84169,25.07614,20.0,,2013.0,10.0,"(10.0, 2013.0)",1.0
149,2013-10-31,CGL,-17.6427,25.08048,20.0,,2013.0,10.0,"(10.0, 2013.0)",1.0
150,2013-11-04,CGL,-17.84169,25.07614,20.0,,2013.0,11.0,"(11.0, 2013.0)",1.0
151,2013-11-15,CGL,-17.84145,25.07612,11.0,,2013.0,11.0,"(11.0, 2013.0)",1.0
152,2013-11-21,CGL,-17.6427,25.08048,20.0,,2013.0,11.0,"(11.0, 2013.0)",1.0
153,2013-11-21,CGL,-17.84145,25.07612,11.0,,2013.0,11.0,"(11.0, 2013.0)",1.0
154,2013-11-22,CGL,-17.842,25.07747,18.0,,2013.0,11.0,"(11.0, 2013.0)",1.0
155,2013-12-05,CGL,-17.84363,25.0734,38.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
156,2013-12-12,CGL,-17.84042,25.07956,15.0,,2013.0,12.0,"(12.0, 2013.0)",1.0
157,2014-01-03,CGL,-17.84042,25.07956,15.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
158,2014-01-31,CGL,-17.84162,25.07573,29.0,,2014.0,1.0,"(1.0, 2014.0)",1.0
159,2014-02-25,CGL,-17.84162,25.07573,29.0,,2014.0,2.0,"(2.0, 2014.0)",1.0
162,2016-01-13,CGL,-,-,18.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
163,2016-01-14,CGL,17.84295,25.07788,20.0,No,2016.0,1.0,"(1.0, 2016.0)",1.0
164,2016-01-22,CGL,17.84129,25.07511,8.0,,2016.0,1.0,"(1.0, 2016.0)",1.0
165,2016-02-17,CGL,17.84233,25.0754,7.0,No,2016.0,2.0,"(2.0, 2016.0)",1.0
166,2016-02-23,CGL,17.84103,25.07688,11.0,,2016.0,2.0,"(2.0, 2016.0)",1.0
167,2016-02-25,CGL,17.84161,25.0761,13.0,Yes,2016.0,2.0,"(2.0, 2016.0)",1.0
168,2016-02-26,CGL,17.84072,25.07431,8.0,No,2016.0,2.0,"(2.0, 2016.0)",1.0
169,2016-03-02,CGL,17.84149,25.07759,12.0,No,2016.0,3.0,"(3.0, 2016.0)",1.0
170,2016-03-04,CGL,-,-,7.0,No,2016.0,3.0,"(3.0, 2016.0)",1.0
171,2016-03-09,CGL,-,-,12.0,No,2016.0,3.0,"(3.0, 2016.0)",1.0
172,2016-03-10,CGL,17.84168,25.07618,5.0,,2016.0,3.0,"(3.0, 2016.0)",1.0
173,2016-04-18,CGL,17.84288,25.07571,10.0,No,2016.0,4.0,"(4.0, 2016.0)",1.0
174,2016-05-09,CGL,17.84167,25.07586,12.0,,2016.0,5.0,"(5.0, 2016.0)",1.0
175,2016-05-11,CGL,17.84421,25.07811,10.0,,2016.0,5.0,"(5.0, 2016.0)",1.0
176,2016-06-08,CGL,17.8454,025. 07574,6.0,No,2016.0,6.0,"(6.0, 2016.0)",1.0
177,2016-06-16,CGL,17.84261,25.07565,5.0,No,2016.0,6.0,"(6.0, 2016.0)",1.0
178,2016-06-27,CGL,17.84206,25.07827,10.0,,2016.0,6.0,"(6.0, 2016.0)",1.0
179,2016-06-30,CGL,17.84172,25.076,4.0,No,2016.0,6.0,"(6.0, 2016.0)",1.0
180,2016-07-20,CGL,17.84204,25.07586,4.0,Yes,2016.0,7.0,"(7.0, 2016.0)",1.0
181,2016-08-25,CGL,17.842977,25.077791,8.0,No,2016.0,8.0,"(8.0, 2016.0)",1.0
182,2016-09-20,CGL,17.84345,25.07621,12.0,,2016.0,9.0,"(9.0, 2016.0)",1.0
183,2016-09-23,CGL,17.84254,25.0761,12.0,No,2016.0,9.0,"(9.0, 2016.0)",1.0
184,2016-10-17,CGL,17.8421,25.07473,16.0,No,2016.0,10.0,"(10.0, 2016.0)",1.0
185,2016-10-24,CGL,17.842,25.07936,4.0,No,2016.0,10.0,"(10.0, 2016.0)",1.0
189,2017-03-09,CGL,17.8414,25.0757,16.0,,2017.0,3.0,"(3.0, 2017.0)",1.0
190,2017-03-31,CGL,-17.8405,25.07631,10.0,Yes,2017.0,3.0,"(3.0, 2017.0)",1.0
191,2017-04-07,CGL,-17.83644,25.10241,22.0,30,2017.0,4.0,"(4.0, 2017.0)",1.0
192,2017-05-15,CGL,-17.84292,25.0769,27.0,No,2017.0,5.0,"(5.0, 2017.0)",1.0
193,2017-05-22,CGL,-17.84021,25.07505,27.0,Yes,2017.0,5.0,"(5.0, 2017.0)",1.0
194,2017-06-18,CGL,-17.84197,25.07596,10.0,No,2017.0,6.0,"(6.0, 2017.0)",1.0
195,2017-07-05,CGL,-17.84152,25.07842,4.0,No,2017.0,7.0,"(7.0, 2017.0)",1.0
196,2017-08-12,CGL,-17.842,25.07955,7.0,No,2017.0,8.0,"(8.0, 2017.0)",1.0
197,2017-08-12,CGL,-17.842493,25.076074,12.0,Yes,2017.0,8.0,"(8.0, 2017.0)",1.0
198,2017-08-29,CGL,-17.84162,25.07571,11.0,Yes,2017.0,8.0,"(8.0, 2017.0)",1.0
199,2017-10-13,CGL,-17.84243,25.07562,15.0,No,2017.0,10.0,"(10.0, 2017.0)",1.0
200,2017-10-19,CGL,-17.84432,25.07805,10.0,No,2017.0,10.0,"(10.0, 2017.0)",1.0
201,2017-11-20,CGL,-17.84117,25.0758,13.0,No,2017.0,11.0,"(11.0, 2017.0)",1.0
202,2017-11-30,CGL,-17.84341,25.07618,9.0,No,2017.0,11.0,"(11.0, 2017.0)",1.0
203,2017-12-13,CGL,-17.8432,25.07133,8.0,No,2017.0,12.0,"(12.0, 2017.0)",1.0
204,2017-12-19,CGL,-17.84206,25.08055,20.0,No,2017.0,12.0,"(12.0, 2017.0)",1.0
205,2018-01-08,CGL,-17.84275,25.07626,12.0,No,2018.0,1.0,"(1.0, 2018.0)",1.0
206,2018-01-12,CGL,-17.8447,25.0793,5.0,No,2018.0,1.0,"(1.0, 2018.0)",1.0
207,2018-01-18,CGL,-17.842166,25.075591,8.0,No,2018.0,1.0,"(1.0, 2018.0)",1.0
208,2018-01-26,CGL,-17.84066,25.077163,15.0,No,2018.0,1.0,"(1.0, 2018.0)",1.0
209,2018-01-30,CGL,-17.84046,25.07735,17.0,No,2018.0,1.0,"(1.0, 2018.0)",1.0
210,2018-02-15,CGL,-17.84273,25.07604,10.0,No,2018.0,2.0,"(2.0, 2018.0)",1.0
211,2018-02-19,CGL,-17.84251,25.073773,8.0,No,2018.0,2.0,"(2.0, 2018.0)",1.0
212,2018-03-06,CGL,,,10.0,No,2018.0,3.0,"(3.0, 2018.0)",1.0
213,2018-03-28,CGL,-17.842826,25.07622,15.0,No,2018.0,3.0,"(3.0, 2018.0)",1.0
227,2011-12-05,CSL,,,17.0,,2011.0,12.0,"(12.0, 2011.0)",1.0
228,2012-01-05,CSL,,,20.0,No,2012.0,1.0,"(1.0, 2012.0)",1.0
229,2012-01-06,CSL,,,20.0,No,2012.0,1.0,"(1.0, 2012.0)",1.0
230,2012-01-06,CSL,,,20.0,No,2012.0,1.0,"(1.0, 2012.0)",1.0
231,2012-01-11,CSL,,,19.0,No,2012.0,1.0,"(1.0, 2012.0)",1.0
232,2012-01-16,CSL,,,20.0,No,2012.0,1.0,"(1.0, 2012.0)",1.0
233,2012-01-17,CSL,Den under health and beauty boat house in CSL,,23.0,,2012.0,1.0,"(1.0, 2012.0)",1.0
234,2012-01-19,CSL,,,30.0,No,2012.0,1.0,"(1.0, 2012.0)",1.0
235,2012-02-06,CSL,,,22.0,,2012.0,2.0,"(2.0, 2012.0)",1.0
236,2012-02-08,CSL,,,20.0,No,2012.0,2.0,"(2.0, 2012.0)",1.0
237,2012-02-09,CSL,,,30.0,,2012.0,2.0,"(2.0, 2012.0)",1.0
238,2012-02-10,CSL,,,29.0,,2012.0,2.0,"(2.0, 2012.0)",1.0
239,2012-02-13,CSL,,,27.0,,2012.0,2.0,"(2.0, 2012.0)",1.0
240,2012-02-17,CSL,,,27.0,,2012.0,2.0,"(2.0, 2012.0)",1.0
241,2012-02-20,CSL,,,30.0,,2012.0,2.0,"(2.0, 2012.0)",1.0
242,2012-02-21,CSL,,,20.0,No,2012.0,2.0,"(2.0, 2012.0)",1.0
243,2012-03-05,CSL,,,22.0,No,2012.0,3.0,"(3.0, 2012.0)",1.0
244,2012-03-09,CSL,,,20.0,No,2012.0,3.0,"(3.0, 2012.0)",1.0
245,2012-03-12,CSL,,,20.0,No,2012.0,3.0,"(3.0, 2012.0)",1.0
246,2012-03-15,CSL,,,41.0,No,2012.0,3.0,"(3.0, 2012.0)",1.0
247,2012-03-19,CSL,,,22.0,,2012.0,3.0,"(3.0, 2012.0)",1.0
248,2012-03-20,CSL,,,45.0,,2012.0,3.0,"(3.0, 2012.0)",1.0
249,2012-03-28,CSL,,,36.0,,2012.0,3.0,"(3.0, 2012.0)",1.0
250,2012-04-23,CSL,,,40.0,,2012.0,4.0,"(4.0, 2012.0)",1.0
251,2012-04-26,CSL,,,40.0,,2012.0,4.0,"(4.0, 2012.0)",1.0
252,2012-05-03,CSL,,,40.0,,2012.0,5.0,"(5.0, 2012.0)",1.0
253,2012-05-08,CSL,,,41.0,,2012.0,5.0,"(5.0, 2012.0)",1.0
254,2012-05-14,CSL,,,40.0,,2012.0,5.0,"(5.0, 2012.0)",1.0
255,2012-05-15,CSL,,,41.0,,2012.0,5.0,"(5.0, 2012.0)",1.0
256,2012-05-28,CSL,,,19.0,,2012.0,5.0,"(5.0, 2012.0)",1.0
257,2012-05-29,CSL,,,40.0,,2012.0,5.0,"(5.0, 2012.0)",1.0
258,2012-05-30,CSL,,,40.0,,2012.0,5.0,"(5.0, 2012.0)",1.0
259,2012-06-08,CSL,,,41.0,,2012.0,6.0,"(6.0, 2012.0)",1.0
260,2012-06-11,CSL,,,33.0,,2012.0,6.0,"(6.0, 2012.0)",1.0
261,2012-06-12,CSL,,,33.0,,2012.0,6.0,"(6.0, 2012.0)",1.0
262,2012-06-13,CSL,,,41.0,,2012.0,6.0,"(6.0, 2012.0)",1.0
263,2012-06-18,CSL,,,40.0,,2012.0,6.0,"(6.0, 2012.0)",1.0
264,2012-06-21,CSL,,,38.0,,2012.0,6.0,"(6.0, 2012.0)",1.0
265,2012-06-29,CSL,,,40.0,,2012.0,6.0,"(6.0, 2012.0)",1.0
266,2012-07-07,CSL,,,37.0,,2012.0,7.0,"(7.0, 2012.0)",1.0
267,2012-07-11,CSL,,,32.0,,2012.0,7.0,"(7.0, 2012.0)",1.0
268,2012-07-18,CSL,,,38.0,,2012.0,7.0,"(7.0, 2012.0)",1.0
269,2012-07-20,CSL,,,29.0,No,2012.0,7.0,"(7.0, 2012.0)",1.0
270,2012-07-23,CSL,,,38.0,,2012.0,7.0,"(7.0, 2012.0)",1.0
271,2012-08-06,CSL,,,35.0,,2012.0,8.0,"(8.0, 2012.0)",1.0
272,2012-08-08,CSL,,,38.0,,2012.0,8.0,"(8.0, 2012.0)",1.0
273,2012-08-28,CSL,,,37.0,,2012.0,8.0,"(8.0, 2012.0)",1.0
274,2012-08-30,CSL,,,34.0,,2012.0,8.0,"(8.0, 2012.0)",1.0
275,2012-09-07,CSL,,,24.0,No,2012.0,9.0,"(9.0, 2012.0)",1.0
276,2012-09-13,CSL,,,37.0,,2012.0,9.0,"(9.0, 2012.0)",1.0
277,2012-09-17,CSL,,,10.0,,2012.0,9.0,"(9.0, 2012.0)",1.0
278,2012-09-18,CSL,,,36.0,Yes,2012.0,9.0,"(9.0, 2012.0)",1.0
279,2012-10-02,CSL,,,35.0,,2012.0,10.0,"(10.0, 2012.0)",1.0
280,2012-10-04,CSL,,,35.0,,2012.0,10.0,"(10.0, 2012.0)",1.0
281,2012-10-08,CSL,,,35.0,,2012.0,10.0,"(10.0, 2012.0)",1.0
282,2012-10-22,CSL,,,30.0,,2012.0,10.0,"(10.0, 2012.0)",1.0
283,2012-10-23,CSL,,,30.0,,2012.0,10.0,"(10.0, 2012.0)",1.0
284,2012-11-01,CSL,,,32.0,,2012.0,11.0,"(11.0, 2012.0)",1.0
285,2012-11-20,CSL,,,34.0,,2012.0,11.0,"(11.0, 2012.0)",1.0
286,2012-11-23,CSL,,,16.0,No,2012.0,11.0,"(11.0, 2012.0)",1.0
287,2012-11-26,CSL,,,34.0,,2012.0,11.0,"(11.0, 2012.0)",1.0
288,2012-11-26,CSL,,,35.0,,2012.0,11.0,"(11.0, 2012.0)",1.0
