,Date,tdate,tdint,quarter,T,A,S,J,week,Troop
0,2008-05-11,0.5260273972602739,-1.0,3.0,31.0,,,,28,CCH
1,2008-05-18,0.5452054794520548,-1.0,3.0,34.0,,,,29,CCH
2,2008-05-25,0.5643835616438356,-1.0,3.0,35.0,,,,30,CCH
3,2008-06-01,0.5835616438356165,-1.0,3.0,37.0,,,,31,CCH
4,2008-06-08,0.6027397260273972,-1.0,3.0,37.0,,,,32,CCH
5,2008-06-15,0.6219178082191781,-1.0,3.0,37.0,,,,33,CCH
6,2008-06-22,0.6410958904109589,-1.0,3.0,37.0,,,,34,CCH
7,2008-06-29,0.6602739726027397,-1.0,3.0,37.0,,,,35,CCH
8,2008-07-06,0.6794520547945205,-1.0,3.0,36.0,,,,36,CCH
9,2008-07-13,0.6986301369863014,-1.0,3.0,36.0,13.0,14.0,9.0,37,CCH
10,2008-07-20,0.7178082191780822,-1.0,3.0,34.0,12.0,14.0,9.0,38,CCH
11,2008-07-27,0.736986301369863,-1.0,3.0,33.0,12.0,14.0,10.0,39,CCH
12,2008-08-03,0.7561643835616438,-1.0,4.0,32.0,11.0,14.0,10.0,40,CCH
13,2008-08-10,0.7753424657534247,-1.0,4.0,32.0,10.0,14.0,10.0,41,CCH
14,2008-08-17,0.7945205479452054,-1.0,4.0,31.0,,,,42,CCH
15,2008-08-24,0.8136986301369863,-1.0,4.0,30.0,,,,43,CCH
16,2008-08-31,0.8328767123287671,-1.0,4.0,30.0,,,,44,CCH
17,2008-09-07,0.852054794520548,-1.0,4.0,29.0,,,,45,CCH
18,2008-09-14,0.8712328767123287,-1.0,4.0,28.0,,,,46,CCH
19,2008-09-21,0.8904109589041096,-1.0,4.0,27.0,,,,47,CCH
20,2008-09-28,0.9095890410958904,-1.0,4.0,26.0,,,,48,CCH
21,2008-10-05,0.9287671232876712,-1.0,4.0,26.0,,,,49,CCH
22,2008-10-12,0.947945205479452,-1.0,4.0,25.0,,,,50,CCH
23,2008-10-19,0.9671232876712329,-1.0,4.0,24.0,,,,51,CCH
24,2008-10-26,0.9863013698630136,-1.0,4.0,23.0,,,,52,CCH
25,2008-11-02,0.005479452054794521,0.0,1.0,15.0,1.0,,,1,CCH
26,2008-11-09,0.024657534246575342,0.0,1.0,14.0,4.0,,,2,CCH
27,2008-11-16,0.043835616438356165,0.0,1.0,14.0,6.0,,,3,CCH
28,2008-11-23,0.06301369863013699,0.0,1.0,14.0,9.0,,,4,CCH
29,2008-11-30,0.0821917808219178,0.0,1.0,13.0,12.0,,,5,CCH
30,2008-12-07,0.10136986301369863,0.0,1.0,16.0,8.0,,,6,CCH
31,2008-12-14,0.12054794520547946,0.0,1.0,20.0,5.0,,15.0,7,CCH
32,2008-12-21,0.13972602739726028,0.0,1.0,22.0,7.0,,13.0,8,CCH
33,2008-12-28,0.1589041095890411,0.0,1.0,24.0,9.0,,11.0,9,CCH
34,2009-01-04,0.17534246575342466,0.0,1.0,25.0,11.0,,9.0,10,CCH
35,2009-01-11,0.19452054794520549,0.0,1.0,27.0,13.0,,7.0,11,CCH
36,2009-01-18,0.2136986301369863,0.0,1.0,29.0,,,,12,CCH
37,2009-01-25,0.2328767123287671,0.0,1.0,30.0,,,,13,CCH
38,2009-02-01,0.25205479452054796,0.0,2.0,32.0,19.0,12.0,1.0,14,CCH
39,2009-02-08,0.27123287671232876,0.0,2.0,33.0,19.0,12.0,1.0,15,CCH
40,2009-02-15,0.29041095890410956,0.0,2.0,34.0,18.0,12.0,1.0,16,CCH
41,2009-02-22,0.3095890410958904,0.0,2.0,34.0,18.0,12.0,1.0,17,CCH
42,2009-03-01,0.3287671232876712,0.0,2.0,35.0,18.0,12.0,2.0,18,CCH
43,2009-03-08,0.34794520547945207,0.0,2.0,35.0,,,,19,CCH
46,2009-03-29,0.4054794520547945,0.0,2.0,37.0,,,,22,CCH
47,2009-04-05,0.4246575342465753,0.0,2.0,38.0,,,,23,CCH
48,2009-04-12,0.4438356164383562,0.0,2.0,39.0,,,,24,CCH
49,2009-04-19,0.46301369863013697,0.0,2.0,39.0,,,,25,CCH
50,2009-04-26,0.4821917808219178,0.0,2.0,40.0,,,,26,CCH
51,2009-05-03,0.5013698630136987,0.0,3.0,41.0,,,,27,CCH
52,2009-05-10,0.5205479452054794,0.0,3.0,40.0,,,,28,CCH
53,2009-05-17,0.5397260273972603,0.0,3.0,39.0,,,,29,CCH
54,2009-05-24,0.5589041095890411,0.0,3.0,38.0,,,,30,CCH
55,2009-05-31,0.5780821917808219,0.0,3.0,37.0,,,,31,CCH
56,2009-06-07,0.5972602739726027,0.0,3.0,37.0,,,,32,CCH
57,2009-06-14,0.6164383561643836,0.0,3.0,37.0,,,,33,CCH
58,2009-06-21,0.6356164383561644,0.0,3.0,37.0,,,,34,CCH
59,2009-06-28,0.6547945205479452,0.0,3.0,37.0,,,,35,CCH
60,2009-07-05,0.673972602739726,0.0,3.0,36.0,,,,36,CCH
61,2009-07-12,0.6931506849315069,0.0,3.0,36.0,,,,37,CCH
62,2009-07-19,0.7123287671232876,0.0,3.0,36.0,,,,38,CCH
63,2009-07-26,0.7315068493150685,0.0,3.0,36.0,,,,39,CCH
64,2009-08-02,0.7506849315068493,0.0,4.0,36.0,,,,40,CCH
65,2009-08-09,0.7698630136986301,0.0,4.0,36.0,,,,41,CCH
66,2009-08-16,0.7890410958904109,0.0,4.0,35.0,,,,42,CCH
67,2009-08-23,0.8082191780821918,0.0,4.0,35.0,,,,43,CCH
68,2009-08-30,0.8273972602739726,0.0,4.0,33.0,,,,44,CCH
69,2009-09-06,0.8465753424657534,0.0,4.0,31.0,,,,45,CCH
70,2009-09-13,0.8657534246575342,0.0,4.0,29.0,,,,46,CCH
71,2009-09-20,0.8849315068493151,0.0,4.0,27.0,,,,47,CCH
72,2009-09-27,0.9041095890410958,0.0,4.0,26.0,,,,48,CCH
73,2009-10-04,0.9232876712328767,0.0,4.0,25.0,,,,49,CCH
74,2009-10-11,0.9424657534246575,0.0,4.0,24.0,,,,50,CCH
75,2009-10-18,0.9616438356164384,0.0,4.0,24.0,,,,51,CCH
76,2009-10-25,0.9808219178082191,0.0,4.0,23.0,,,,52,CCH
77,2009-11-01,0.0,1.0,1.0,22.0,8.0,14.0,,1,CCH
78,2009-11-08,0.019178082191780823,1.0,1.0,19.0,8.0,11.0,,2,CCH
79,2009-11-15,0.038356164383561646,1.0,1.0,15.0,7.0,7.0,,3,CCH
80,2009-11-22,0.057534246575342465,1.0,1.0,12.0,7.0,4.0,,4,CCH
81,2009-11-29,0.07671232876712329,1.0,1.0,17.0,12.0,3.0,,5,CCH
82,2009-12-06,0.0958904109589041,1.0,1.0,19.0,16.0,2.0,,6,CCH
83,2009-12-13,0.11506849315068493,1.0,1.0,21.0,16.0,2.0,,7,CCH
84,2009-12-20,0.13424657534246576,1.0,1.0,24.0,16.0,2.0,8.0,8,CCH
85,2009-12-27,0.15342465753424658,1.0,1.0,24.0,16.0,2.0,8.0,9,CCH
86,2010-01-03,0.1726027397260274,1.0,1.0,24.0,17.0,2.0,7.0,10,CCH
87,2010-01-10,0.1917808219178082,1.0,1.0,24.0,17.0,,7.0,11,CCH
88,2010-01-17,0.21095890410958903,1.0,1.0,24.0,17.0,,7.0,12,CCH
89,2010-01-24,0.23013698630136986,1.0,1.0,24.0,,,,13,CCH
90,2010-01-31,0.2493150684931507,1.0,1.0,24.0,18.0,,6.0,14,CCH
91,2010-02-07,0.2684931506849315,1.0,2.0,25.0,20.0,2.0,3.0,15,CCH
92,2010-02-14,0.2876712328767123,1.0,2.0,26.0,18.0,2.0,6.0,16,CCH
93,2010-02-21,0.30684931506849317,1.0,2.0,27.0,15.0,3.0,9.0,17,CCH
94,2010-02-28,0.32602739726027397,1.0,2.0,37.0,20.0,4.0,16.0,18,CCH
95,2010-03-07,0.3452054794520548,1.0,2.0,47.0,26.0,1.0,20.0,19,CCH
96,2010-03-14,0.3643835616438356,1.0,2.0,47.0,28.0,1.0,20.0,20,CCH
97,2010-03-21,0.3835616438356164,1.0,2.0,47.0,29.0,1.0,20.0,21,CCH
98,2010-03-28,0.40273972602739727,1.0,2.0,47.0,31.0,1.0,20.0,22,CCH
99,2010-04-04,0.42191780821917807,1.0,2.0,47.0,33.0,1.0,20.0,23,CCH
100,2010-04-11,0.4410958904109589,1.0,2.0,47.0,,,,24,CCH
101,2010-04-18,0.4602739726027397,1.0,2.0,47.0,,,,25,CCH
102,2010-04-25,0.4794520547945205,1.0,2.0,47.0,,,,26,CCH
103,2010-05-02,0.4986301369863014,1.0,3.0,47.0,,,,27,CCH
104,2010-05-09,0.5178082191780822,1.0,3.0,47.0,,,,28,CCH
105,2010-05-16,0.536986301369863,1.0,3.0,47.0,,,,29,CCH
106,2010-05-23,0.5561643835616439,1.0,3.0,47.0,45.0,2.0,,30,CCH
107,2010-05-30,0.5753424657534246,1.0,3.0,46.0,45.0,2.0,,31,CCH
108,2010-06-06,0.5945205479452055,1.0,3.0,44.0,45.0,2.0,,32,CCH
109,2010-06-13,0.6136986301369863,1.0,3.0,43.0,45.0,2.0,,33,CCH
110,2010-06-20,0.6328767123287671,1.0,3.0,42.0,45.0,2.0,,34,CCH
111,2010-06-27,0.6520547945205479,1.0,3.0,39.0,,,,35,CCH
112,2010-07-04,0.6712328767123288,1.0,3.0,37.0,,,,36,CCH
113,2010-07-11,0.6904109589041096,1.0,3.0,35.0,,,,37,CCH
114,2010-07-18,0.7095890410958904,1.0,3.0,33.0,,,,38,CCH
119,2010-08-22,0.8054794520547945,1.0,4.0,22.0,,,,43,CCH
120,2010-08-29,0.8246575342465754,1.0,4.0,20.0,,,,44,CCH
121,2010-09-05,0.8438356164383561,1.0,4.0,19.0,,,,45,CCH
122,2010-09-12,0.863013698630137,1.0,4.0,17.0,,,,46,CCH
123,2010-09-19,0.8821917808219178,1.0,4.0,17.0,,,,47,CCH
124,2010-09-26,0.9013698630136986,1.0,4.0,17.0,,,,48,CCH
125,2010-10-03,0.9205479452054794,1.0,4.0,17.0,,,,49,CCH
126,2010-10-10,0.9397260273972603,1.0,4.0,17.0,,,,50,CCH
393,2015-11-22,0.057534246575342465,7.0,1.0,13.0,,,,4,CCH
394,2015-11-29,0.07671232876712329,7.0,1.0,13.0,,,,5,CCH
395,2015-12-06,0.0958904109589041,7.0,1.0,14.0,,,,6,CCH
396,2015-12-13,0.11506849315068493,7.0,1.0,14.0,,,,7,CCH
397,2015-12-20,0.13424657534246576,7.0,1.0,14.0,,,,8,CCH
399,2016-01-03,0.1726027397260274,7.0,1.0,15.0,,,,10,CCH
400,2016-01-10,0.1917808219178082,7.0,1.0,16.0,,,,11,CCH
401,2016-01-17,0.21095890410958903,7.0,1.0,16.0,,,,12,CCH
402,2016-01-24,0.23013698630136986,7.0,1.0,16.0,,,,13,CCH
403,2016-01-31,0.2493150684931507,7.0,1.0,17.0,,,,14,CCH
404,2016-02-07,0.2684931506849315,7.0,2.0,17.0,,,,15,CCH
405,2016-02-14,0.2876712328767123,7.0,2.0,17.0,,,,16,CCH
406,2016-02-21,0.30684931506849317,7.0,2.0,18.0,,,,17,CCH
407,2016-02-28,0.32602739726027397,7.0,2.0,18.0,,,,18,CCH
408,2016-03-06,0.3452054794520548,7.0,2.0,19.0,,,,19,CCH
410,2016-03-20,0.3835616438356164,7.0,2.0,20.0,,,,21,CCH
411,2016-03-27,0.40273972602739727,7.0,2.0,24.0,,,,22,CCH
412,2016-04-03,0.42191780821917807,7.0,2.0,29.0,,,,23,CCH
413,2016-04-10,0.4410958904109589,7.0,2.0,33.0,,,,24,CCH
414,2016-04-17,0.4602739726027397,7.0,2.0,38.0,,,,25,CCH
415,2016-04-24,0.4794520547945205,7.0,2.0,36.0,,,,26,CCH
416,2016-05-01,0.4986301369863014,7.0,3.0,33.0,,,,27,CCH
417,2016-05-08,0.5178082191780822,7.0,3.0,33.0,,,,28,CCH
418,2016-05-15,0.536986301369863,7.0,3.0,33.0,,,,29,CCH
419,2016-05-22,0.5561643835616439,7.0,3.0,32.0,,,,30,CCH
420,2016-05-29,0.5753424657534246,7.0,3.0,32.0,,,,31,CCH
421,2016-06-05,0.5945205479452055,7.0,3.0,32.0,,,,32,CCH
423,2016-06-19,0.6328767123287671,7.0,3.0,31.0,,,,34,CCH
424,2016-06-26,0.6520547945205479,7.0,3.0,31.0,,,,35,CCH
425,2016-07-03,0.6712328767123288,7.0,3.0,30.0,,,,36,CCH
426,2016-07-10,0.6904109589041096,7.0,3.0,30.0,,,,37,CCH
427,2016-07-17,0.7095890410958904,7.0,3.0,30.0,,,,38,CCH
428,2016-07-24,0.7287671232876712,7.0,3.0,29.0,,,,39,CCH
429,2016-07-31,0.7479452054794521,7.0,3.0,29.0,,,,40,CCH
430,2016-08-07,0.7671232876712328,7.0,4.0,29.0,,,,41,CCH
431,2016-08-14,0.7863013698630137,7.0,4.0,29.0,,,,42,CCH
432,2016-08-21,0.8054794520547945,7.0,4.0,29.0,,,,43,CCH
433,2016-08-28,0.8246575342465754,7.0,4.0,28.0,,,,44,CCH
434,2016-09-04,0.8438356164383561,7.0,4.0,28.0,,,,45,CCH
435,2016-09-11,0.863013698630137,7.0,4.0,28.0,,,,46,CCH
436,2016-09-18,0.8821917808219178,7.0,4.0,27.0,,,,47,CCH
437,2016-09-25,0.9013698630136986,7.0,4.0,27.0,,,,48,CCH
438,2016-10-02,0.9205479452054794,7.0,4.0,26.0,,,,49,CCH
439,2016-10-09,0.9397260273972603,7.0,4.0,26.0,,,,50,CCH
440,2016-10-16,0.958904109589041,7.0,4.0,26.0,,,,51,CCH
441,2016-10-23,0.9780821917808219,7.0,4.0,25.0,,,,52,CCH
442,2016-10-30,0.9972602739726028,7.0,4.0,23.0,,,,53,CCH
443,2016-11-06,0.01643835616438356,8.0,1.0,21.0,,,,2,CCH
444,2016-11-13,0.03561643835616438,8.0,1.0,19.0,,,,3,CCH
445,2016-11-20,0.0547945205479452,8.0,1.0,17.0,,,,4,CCH
450,2016-12-25,0.1506849315068493,8.0,1.0,6.0,,,,9,CCH
451,2017-01-01,0.16712328767123288,8.0,1.0,8.0,,,,10,CCH
452,2017-01-08,0.1863013698630137,8.0,1.0,10.0,,,,11,CCH
453,2017-01-15,0.2054794520547945,8.0,1.0,13.0,,,,12,CCH
454,2017-01-22,0.22465753424657534,8.0,1.0,15.0,,,,13,CCH
455,2017-01-29,0.24383561643835616,8.0,1.0,17.0,,,,14,CCH
456,2017-02-05,0.26301369863013696,8.0,2.0,20.0,,,,15,CCH
457,2017-02-12,0.2821917808219178,8.0,2.0,20.0,,,,16,CCH
458,2017-02-19,0.3013698630136986,8.0,2.0,20.0,,,,17,CCH
459,2017-02-26,0.32054794520547947,8.0,2.0,20.0,,,,18,CCH
460,2017-03-05,0.33972602739726027,8.0,2.0,22.0,,,,19,CCH
461,2017-03-12,0.3589041095890411,8.0,2.0,24.0,,,,20,CCH
462,2017-03-19,0.3780821917808219,8.0,2.0,26.0,,,,21,CCH
463,2017-03-26,0.3972602739726027,8.0,2.0,28.0,,,,22,CCH
464,2017-04-02,0.41643835616438357,8.0,2.0,30.0,,,,23,CCH
465,2017-04-09,0.43561643835616437,8.0,2.0,33.0,,,,24,CCH
466,2017-04-16,0.4547945205479452,8.0,2.0,35.0,,,,25,CCH
467,2017-04-23,0.473972602739726,8.0,2.0,35.0,,,,26,CCH
468,2017-04-30,0.4931506849315068,8.0,2.0,35.0,,,,27,CCH
469,2017-05-07,0.5123287671232877,8.0,3.0,35.0,,,,28,CCH
470,2017-05-14,0.5315068493150685,8.0,3.0,34.0,,,,29,CCH
471,2017-05-21,0.5506849315068493,8.0,3.0,34.0,,,,30,CCH
472,2017-05-28,0.5698630136986301,8.0,3.0,34.0,,,,31,CCH
473,2017-06-04,0.589041095890411,8.0,3.0,34.0,,,,32,CCH
474,2017-06-11,0.6082191780821918,8.0,3.0,34.0,,,,33,CCH
475,2017-06-18,0.6273972602739726,8.0,3.0,34.0,,,,34,CCH
476,2017-06-25,0.6465753424657534,8.0,3.0,34.0,,,,35,CCH
477,2017-07-02,0.6657534246575343,8.0,3.0,34.0,,,,36,CCH
478,2017-07-09,0.684931506849315,8.0,3.0,33.0,,,,37,CCH
479,2017-07-16,0.7041095890410959,8.0,3.0,33.0,,,,38,CCH
480,2017-07-23,0.7232876712328767,8.0,3.0,33.0,,,,39,CCH
481,2017-07-30,0.7424657534246575,8.0,3.0,33.0,,,,40,CCH
482,2017-08-06,0.7616438356164383,8.0,4.0,33.0,,,,41,CCH
483,2017-08-13,0.7808219178082192,8.0,4.0,33.0,,,,42,CCH
484,2017-08-20,0.8,8.0,4.0,32.0,,,,43,CCH
485,2017-08-27,0.8191780821917808,8.0,4.0,32.0,,,,44,CCH
487,2017-09-10,0.8575342465753425,8.0,4.0,32.0,,,,46,CCH
488,2017-09-17,0.8767123287671232,8.0,4.0,31.0,,,,47,CCH
489,2017-09-24,0.8958904109589041,8.0,4.0,30.0,,,,48,CCH
490,2017-10-01,0.915068493150685,8.0,4.0,28.0,,,,49,CCH
491,2017-10-08,0.9342465753424658,8.0,4.0,27.0,,,,50,CCH
492,2017-10-15,0.9534246575342465,8.0,4.0,26.0,,,,51,CCH
0,2008-05-11,0.5260273972602739,-1.0,3.0,34.0,26.0,7.0,,28,CGL
1,2008-05-18,0.5452054794520548,-1.0,3.0,40.0,26.0,12.0,,29,CGL
2,2008-05-25,0.5643835616438356,-1.0,3.0,45.0,26.0,16.0,,30,CGL
3,2008-06-01,0.5835616438356165,-1.0,3.0,50.0,25.0,20.0,,31,CGL
4,2008-06-08,0.6027397260273972,-1.0,3.0,56.0,25.0,25.0,6.0,32,CGL
5,2008-06-15,0.6219178082191781,-1.0,3.0,56.0,31.0,19.0,6.0,33,CGL
6,2008-06-22,0.6410958904109589,-1.0,3.0,53.0,37.0,14.0,6.0,34,CGL
7,2008-06-29,0.6602739726027397,-1.0,3.0,52.0,43.0,8.0,5.0,35,CGL
8,2008-07-06,0.6794520547945205,-1.0,3.0,51.0,49.0,2.0,5.0,36,CGL
9,2008-07-13,0.6986301369863014,-1.0,3.0,51.0,47.0,2.0,,37,CGL
10,2008-07-20,0.7178082191780822,-1.0,3.0,51.0,45.0,2.0,,38,CGL
11,2008-07-27,0.736986301369863,-1.0,3.0,51.0,43.0,2.0,,39,CGL
12,2008-08-03,0.7561643835616438,-1.0,4.0,49.0,42.0,2.0,,40,CGL
13,2008-08-10,0.7753424657534247,-1.0,4.0,47.0,,,,41,CGL
14,2008-08-17,0.7945205479452054,-1.0,4.0,45.0,,,,42,CGL
15,2008-08-24,0.8136986301369863,-1.0,4.0,43.0,,,,43,CGL
16,2008-08-31,0.8328767123287671,-1.0,4.0,41.0,,,,44,CGL
17,2008-09-07,0.852054794520548,-1.0,4.0,39.0,,,,45,CGL
18,2008-09-14,0.8712328767123287,-1.0,4.0,37.0,,,,46,CGL
19,2008-09-21,0.8904109589041096,-1.0,4.0,35.0,,,,47,CGL
20,2008-09-28,0.9095890410958904,-1.0,4.0,32.0,,,,48,CGL
21,2008-10-05,0.9287671232876712,-1.0,4.0,30.0,,,,49,CGL
22,2008-10-12,0.947945205479452,-1.0,4.0,27.0,,,,50,CGL
25,2008-11-02,0.005479452054794521,0.0,1.0,20.0,,,,1,CGL
26,2008-11-09,0.024657534246575342,0.0,1.0,17.0,,,,2,CGL
27,2008-11-16,0.043835616438356165,0.0,1.0,15.0,,,,3,CGL
28,2008-11-23,0.06301369863013699,0.0,1.0,12.0,12.0,0.0,0.0,4,CGL
29,2008-11-30,0.0821917808219178,0.0,1.0,32.0,26.0,0.0,8.0,5,CGL
30,2008-12-07,0.10136986301369863,0.0,1.0,33.0,27.0,1.0,8.0,6,CGL
31,2008-12-14,0.12054794520547946,0.0,1.0,35.0,28.0,1.0,8.0,7,CGL
32,2008-12-21,0.13972602739726028,0.0,1.0,37.0,28.0,2.0,8.0,8,CGL
33,2008-12-28,0.1589041095890411,0.0,1.0,38.0,29.0,,8.0,9,CGL
34,2009-01-04,0.17534246575342466,0.0,1.0,38.0,30.0,,8.0,10,CGL
35,2009-01-11,0.19452054794520549,0.0,1.0,38.0,28.0,,9.0,11,CGL
36,2009-01-18,0.2136986301369863,0.0,1.0,39.0,26.0,,10.0,12,CGL
37,2009-01-25,0.2328767123287671,0.0,1.0,39.0,24.0,,12.0,13,CGL
38,2009-02-01,0.25205479452054796,0.0,2.0,39.0,22.0,4.0,13.0,14,CGL
39,2009-02-08,0.27123287671232876,0.0,2.0,40.0,24.0,4.0,13.0,15,CGL
40,2009-02-15,0.29041095890410956,0.0,2.0,40.0,25.0,5.0,12.0,16,CGL
41,2009-02-22,0.3095890410958904,0.0,2.0,41.0,27.0,5.0,12.0,17,CGL
42,2009-03-01,0.3287671232876712,0.0,2.0,42.0,28.0,5.0,12.0,18,CGL
43,2009-03-08,0.34794520547945207,0.0,2.0,42.0,,,,19,CGL
44,2009-03-15,0.36712328767123287,0.0,2.0,43.0,,,,20,CGL
45,2009-03-22,0.3863013698630137,0.0,2.0,44.0,,,,21,CGL
46,2009-03-29,0.4054794520547945,0.0,2.0,44.0,,,,22,CGL
47,2009-04-05,0.4246575342465753,0.0,2.0,47.0,,,,23,CGL
48,2009-04-12,0.4438356164383562,0.0,2.0,50.0,,,,24,CGL
49,2009-04-19,0.46301369863013697,0.0,2.0,54.0,,,,25,CGL
50,2009-04-26,0.4821917808219178,0.0,2.0,57.0,,,,26,CGL
51,2009-05-03,0.5013698630136987,0.0,3.0,60.0,43.0,8.0,9.0,27,CGL
52,2009-05-10,0.5205479452054794,0.0,3.0,60.0,43.0,8.0,9.0,28,CGL
53,2009-05-17,0.5397260273972603,0.0,3.0,61.0,43.0,8.0,9.0,29,CGL
54,2009-05-24,0.5589041095890411,0.0,3.0,62.0,43.0,9.0,9.0,30,CGL
55,2009-05-31,0.5780821917808219,0.0,3.0,62.0,43.0,9.0,8.0,31,CGL
56,2009-06-07,0.5972602739726027,0.0,3.0,63.0,,,,32,CGL
57,2009-06-14,0.6164383561643836,0.0,3.0,64.0,,,,33,CGL
58,2009-06-21,0.6356164383561644,0.0,3.0,64.0,,,,34,CGL
59,2009-06-28,0.6547945205479452,0.0,3.0,64.0,,,,35,CGL
60,2009-07-05,0.673972602739726,0.0,3.0,65.0,,,,36,CGL
61,2009-07-12,0.6931506849315069,0.0,3.0,65.0,,,,37,CGL
62,2009-07-19,0.7123287671232876,0.0,3.0,66.0,,,,38,CGL
63,2009-07-26,0.7315068493150685,0.0,3.0,67.0,,,,39,CGL
64,2009-08-02,0.7506849315068493,0.0,4.0,68.0,,,,40,CGL
65,2009-08-09,0.7698630136986301,0.0,4.0,68.0,,,,41,CGL
66,2009-08-16,0.7890410958904109,0.0,4.0,67.0,,,,42,CGL
67,2009-08-23,0.8082191780821918,0.0,4.0,67.0,,,,43,CGL
68,2009-08-30,0.8273972602739726,0.0,4.0,66.0,,,,44,CGL
69,2009-09-06,0.8465753424657534,0.0,4.0,64.0,,,,45,CGL
70,2009-09-13,0.8657534246575342,0.0,4.0,64.0,,,,46,CGL
71,2009-09-20,0.8849315068493151,0.0,4.0,63.0,,,,47,CGL
72,2009-09-27,0.9041095890410958,0.0,4.0,62.0,,,,48,CGL
73,2009-10-04,0.9232876712328767,0.0,4.0,62.0,,,,49,CGL
74,2009-10-11,0.9424657534246575,0.0,4.0,62.0,,,,50,CGL
75,2009-10-18,0.9616438356164384,0.0,4.0,62.0,,,,51,CGL
76,2009-10-25,0.9808219178082191,0.0,4.0,11.0,,,,52,CGL
77,2009-11-01,0.0,1.0,1.0,19.0,,,,1,CGL
78,2009-11-08,0.019178082191780823,1.0,1.0,28.0,,,,2,CGL
79,2009-11-15,0.038356164383561646,1.0,1.0,36.0,,,,3,CGL
80,2009-11-22,0.057534246575342465,1.0,1.0,44.0,,,,4,CGL
81,2009-11-29,0.07671232876712329,1.0,1.0,46.0,,,,5,CGL
